# Input,ChemicalName,ChemicalId,CasRN,GeneSymbol,GeneId,Organism,OrganismId,PubMedIds
13463-67-7,titanium dioxide,C009495,13463-67-7,GABRG3,2567,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GABRP,2568,Mus musculus,10090,17656681|23557971|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GABRR3,200959,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GAD1,2571,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GAD2,2572,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GADD45A,1647,Homo sapiens,9606,21067279
13463-67-7,titanium dioxide,C009495,13463-67-7,GADD45A,1647,Mus musculus,10090,31298478|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GADD45B,4616,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GADD45G,10912,Mus musculus,10090,23557971|27760801|31298478|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GADD45G,10912,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GADL1,339896,Homo sapiens,9606,21439344
13463-67-7,titanium dioxide,C009495,13463-67-7,GADL1,339896,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAK,2580,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAL3ST2,64090,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAL3ST3,89792,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALC,2581,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALE,2582,Mus musculus,10090,23557971|27760801|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALK1,2584,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALK2,2585,Mus musculus,10090,29264374|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT1,2589,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT10,55568,Mus musculus,10090,27760801|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT12,79695,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT13,114805,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT14,79623,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT14,79623,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT15,117248,Mus musculus,10090,23557971|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT16,57452,Mus musculus,10090,23557971|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT18,374378,Mus musculus,10090,23557971|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT2,2590,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT3,2591,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT4,8693,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT5,11227,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT6,11226,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT6OS,69031,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT7,51809,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNT9,50614,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNTL5,168391,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALNTL6,442117,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GALR1,2587,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALR2,8811,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALR3,8484,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GALT,2592,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAMT,2593,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAN,8139,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GANC,2595,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAP43,2596,Mus musculus,10090,19464567
13463-67-7,titanium dioxide,C009495,13463-67-7,GAPDH,2597,Mus musculus,10090,23131501|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAPDHS,26330,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAPVD1,26130,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAR1,54433,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAREM1,64762,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAREM2,150946,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAREML,100331995,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GARNL3,84253,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,GARRE1,9710,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GARS,428403,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS1,2619,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS2,2620,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS2L1,10634,Mus musculus,10090,29128614|29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS2L2,246176,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS2L3,283431,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS5,60674,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAS6,2621,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GAST,2520,Mus musculus,10090,29264374|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA1,2623,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA2,2624,Mus musculus,10090,17656681|23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA3,2625,Mus musculus,10090,27760801|32333507|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA3,2625,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA3UN,77682,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA4,2626,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA5,140628,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA6,2627,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATA6OS,68434,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATAD1,57798,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATAD2A,54815,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATAD2B,57459,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GATD3A,28295,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATM,2628,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATSL2,417483,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GATSL3,770898,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GBA2,57704,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GBE1,2632,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP11,634650,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP2,2634,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP3,2635,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP4,115361,Mus musculus,10090,27760801|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP5,115362,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP6,163351,Mus musculus,10090,23557971|27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP7,388646,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GBP9,236573,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GBX2,2637,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GC,2638,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GCA,25801,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCAT,23464,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCFC1,24598502,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCFC2,6936,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GCG,2641,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCGR,2642,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCH1,2643,Mus musculus,10090,27760801|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GCH1,2643,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GCHFR,2644,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCK,2645,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCKR,2646,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCLC,2729,Mus musculus,10090,23557971|28780322|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCLM,2730,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCM1,8521,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCN1L1,24596393,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCNT1,2650,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GCNT3,9245,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GCNT4,51301,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDAP1L1,78997,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDAP2,54834,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDAP7,14552,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GDE1,51573,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF1,2657,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF10,2662,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF11,10220,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF15,9518,Homo sapiens,9606,23825117
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF15,9518,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF6,392255,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF7,151449,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDF9,2661,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GDI1,2664,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GDI2,2665,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDNF,2668,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,GDNF,2668,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDNF,2668,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GDPD1,284161,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GDPD2,54857,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GDPD5,81544,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GEM,2669,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GEMIN4,50628,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GEMIN5,25929,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GEMIN7,79760,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GEN1,348654,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GET4,51608,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GFAP,2670,Danio rerio,7955,25703175
13463-67-7,titanium dioxide,C009495,13463-67-7,GFAP,2670,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFER,2671,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GFI1,2672,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFI1B,8328,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,GFM2,84340,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFOD1,54438,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFOD2,81577,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFPT1,2673,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFPT2,9945,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFRA1,2674,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFRA2,2675,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFRA3,2676,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GFUS,7264,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GGA3,23163,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGCT,79017,Mus musculus,10090,29264374|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGH,8836,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGN,199720,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,GGN,199720,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGNBP2,79893,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGPS1,9453,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGT6,124975,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GGT7,2686,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GGTA1,2681,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GH,14599,Mus musculus,10090,29264374|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GHITM,27069,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GHR,2690,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GHRHR,2692,Mus musculus,10090,29128614|29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GHRL,51738,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,GHSR,2693,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GID8,54994,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GIGYF1,64599,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIGYF2,26058,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIMAP1,170575,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIMAP5,55340,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GINS1,9837,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GINS1,9837,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GINS2,51659,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GINS3,64785,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GINS4,84296,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIPC2,54810,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIPC3,126326,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIT1,28964,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GIT2,9815,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJA1,2697,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GJA10,84694,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GJA3,2700,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJA5,2702,Homo sapiens,9606,23825117
13463-67-7,titanium dioxide,C009495,13463-67-7,GJA5,2702,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB1,2705,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB2,2706,Mus musculus,10090,23557971|29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB3,2707,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB4,127534,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB5,2709,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GJB6,10804,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GJC1,10052,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GJC2,57165,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GJD3,125111,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GK,2710,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GK,2710,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,GKAP1,80318,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GKN2,200504,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLB1,2720,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLB1L2,89944,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GLCCI1,113263,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLDC,2731,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLG1,2734,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLI2,2736,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLI3,2737,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIPR1,11010,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIPR1L1,256710,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIPR1L3,544736,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIPR2,152007,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIS1,148979,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLIS3,169792,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLO1,2739,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLOD5,392465,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,GLP1R,2740,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLP2R,9340,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLRA1,2741,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GLRB,2743,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLRP1,14659,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,GLRX,2745,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,GLRX5,51218,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLS,2744,Mus musculus,10090,25411160|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLS2,27165,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLT1D1,144423,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,GLT28D2,320302,Mus musculus,10090,35295148
